"yelp_4919","yellow_11888","1.0"
"yelp_8083","yellow_25710","1.0"
"yelp_8879","yellow_23576","0.7266666666666667"
"yelp_6785","yellow_19529","0.8526315789473684"
"yelp_6216","yellow_17659","1.0"
"yelp_4122","yellow_14164","1.0"
"yelp_9509","yellow_27110","1.0"
"yelp_3360","yellow_9035","1.0"
"yelp_6349","yellow_18833","0.8451612903225807"
"yelp_2958","yellow_8295","0.9619047619047619"
"yelp_2825","yellow_8785","1.0"
"yelp_4692","yellow_13626","1.0"
"yelp_9945","yellow_28139","0.9333333333333333"
"yelp_9282","yellow_27790","0.8857142857142857"
"yelp_7984","yellow_24200","0.76"
"yelp_5454","yellow_16666","1.0"
"yelp_9812","yellow_26883","1.0"
"yelp_5321","yellow_16132","1.0"
"yelp_347","yellow_311","1.0"
"yelp_7548","yellow_23190","1.0"
"yelp_7415","yellow_21649","1.0"
"yelp_5587","yellow_17326","0.7"
"yelp_1626","yellow_5743","0.9538461538461538"
"yelp_1097","yellow_5373","1.0"
"yelp_3189","yellow_10750","0.8962962962962963"
"yelp_6520","yellow_17702","0.86"
"yelp_8612","yellow_23782","0.7290322580645161"
"yelp_3719","yellow_11061","1.0"
"yelp_4560","yellow_13565","1.0"
"yelp_9283","yellow_26954","0.9222222222222223"
"yelp_7850","yellow_23233","0.8285714285714285"
"yelp_5322","yellow_15142","1.0"
"yelp_9150","yellow_27247","1.0"
"yelp_215","yellow_2445","1.0"
"yelp_651","yellow_2003","1.0"
"yelp_5588","yellow_14872","0.9047619047619048"
"yelp_5455","yellow_15879","0.7427609427609427"
"yelp_3188","yellow_11289","0.8444444444444444"
"yelp_9507","yellow_27763","1.0"
"yelp_4253","yellow_11850","0.8"
"yelp_6218","yellow_19293","0.7433333333333334"
"yelp_4694","yellow_14073","0.8285714285714285"
"yelp_7720","yellow_22938","1.0"
"yelp_9810","yellow_26939","0.7714285714285715"
"yelp_5323","yellow_17018","0.9272727272727272"
"yelp_5589","yellow_16438","1.0"
"yelp_7853","yellow_20999","1.0"
"yelp_2519","yellow_7317","1.0"
"yelp_5893","yellow_15967","0.9652173913043478"
"yelp_5760","yellow_16360","0.9225806451612903"
"yelp_3054","yellow_9348","1.0"
"yelp_9280","yellow_27381","0.7466666666666667"
"yelp_4252","yellow_13518","1.0"
"yelp_8614","yellow_25278","1.0"
"yelp_8084","yellow_25820","1.0"
"yelp_9508","yellow_27017","1.0"
"yelp_2955","yellow_6599","1.0"
"yelp_6522","yellow_19555","0.8"
"yelp_6655","yellow_17943","0.7904761904761904"
"yelp_7852","yellow_23238","0.8962962962962963"
"yelp_2292","yellow_8043","1.0"
"yelp_3717","yellow_10039","1.0"
"yelp_9811","yellow_27685","0.8736842105263158"
"yelp_782","yellow_760","0.8114285714285714"
"yelp_213","yellow_1410","0.7142857142857143"
"yelp_1758","yellow_4354","0.7"
"yelp_7985","yellow_25327","1.0"
"yelp_5457","yellow_17118","1.0"
"yelp_2829","yellow_6559","0.8"
"yelp_6345","yellow_20508","0.8628571428571429"
"yelp_8439","yellow_25611","1.0"
"yelp_8306","yellow_23927","0.8719999999999999"
"yelp_8742","yellow_23606","0.7333333333333334"
"yelp_2299","yellow_7834","0.9619047619047619"
"yelp_1800","yellow_5542","0.9"
"yelp_7980","yellow_26377","0.7647058823529411"
"yelp_4385","yellow_14581","1.0"
"yelp_9638","yellow_26847","0.9076923076923077"
"yelp_5014","yellow_17284","0.8227272727272728"
"yelp_7108","yellow_21078","0.7777777777777778"
"yelp_5147","yellow_17208","1.0"
"yelp_7411","yellow_22168","0.7428571428571429"
"yelp_343","yellow_221","0.78"
"yelp_7544","yellow_21237","1.0"
"yelp_3496","yellow_9855","0.7692307692307693"
"yelp_9639","yellow_27488","1.0"
"yelp_3230","yellow_11149","1.0"
"yelp_4916","yellow_13741","1.0"
"yelp_8305","yellow_24644","0.7"
"yelp_8741","yellow_24979","0.7525"
"yelp_4125","yellow_14225","0.925"
"yelp_6479","yellow_19186","1.0"
"yelp_4258","yellow_14388","0.9304347826086956"
"yelp_6213","yellow_18453","1.0"
"yelp_6346","yellow_19059","0.9764705882352941"
"yelp_1934","yellow_5837","0.7214285714285714"
"yelp_2032","yellow_7341","0.9625"
"yelp_2165","yellow_6384","0.8125"
"yelp_9506","yellow_27413","0.8719999999999999"
"yelp_7107","yellow_21929","0.7111111111111112"
"yelp_5584","yellow_16690","0.94"
"yelp_7410","yellow_22891","0.7652173913043478"
"yelp_9942","yellow_27673","0.8381270903010034"
"yelp_5015","yellow_16107","1.0"
"yelp_7676","yellow_22380","1.0"
"yelp_5148","yellow_16464","0.8879999999999999"
"yelp_1098","yellow_4248","1.0"
"yelp_3059","yellow_9076","0.7110367892976588"
"yelp_4917","yellow_14503","0.9789473684210527"
"yelp_8744","yellow_25247","0.8701176470588234"
"yelp_6650","yellow_17884","1.0"
"yelp_4124","yellow_13917","1.0"
"yelp_8611","yellow_23643","1.0"
"yelp_6347","yellow_18285","1.0"
"yelp_1628","yellow_5949","0.7142857142857143"
"yelp_2164","yellow_8438","1.0"
"yelp_8308","yellow_25464","0.8197802197802198"
"yelp_2297","yellow_8101","0.8181818181818181"
"yelp_5452","yellow_16290","1.0"
"yelp_4690","yellow_12692","0.7180952380952381"
"yelp_9769","yellow_26921","0.8799999999999999"
"yelp_7679","yellow_23079","1.0"
"yelp_7982","yellow_25711","1.0"
"yelp_5016","yellow_16199","1.0"
"yelp_8307","yellow_26000","0.736"
"yelp_8876","yellow_25171","1.0"
"yelp_6784","yellow_19565","0.8526315789473684"
"yelp_4123","yellow_13282","1.0"
"yelp_8610","yellow_25782","0.8666666666666667"
"yelp_8743","yellow_24762","0.7130434782608696"
"yelp_1629","yellow_4538","0.9"
"yelp_1932","yellow_5528","1.0"
"yelp_9504","yellow_28600","1.0"
"yelp_2030","yellow_7577","0.8727272727272728"
"yelp_2296","yellow_7945","0.896774193548387"
"yelp_5320","yellow_16825","0.9483870967741935"
"yelp_9637","yellow_26710","1.0"
"yelp_5453","yellow_16626","0.9183870967741935"
"yelp_5017","yellow_17516","1.0"
"yelp_9940","yellow_27971","0.96"
"yelp_5765","yellow_15114","1.0"
"yelp_1274","yellow_4532","0.8434782608695652"
"yelp_7859","yellow_21008","0.8927125506072875"
"yelp_7726","yellow_20936","1.0"
"yelp_5329","yellow_16400","1.0"
"yelp_3102","yellow_9266","1.0"
"yelp_8261","yellow_24325","0.9"
"yelp_2340","yellow_7114","1.0"
"yelp_4567","yellow_11983","1.0"
"yelp_4434","yellow_12111","1.0"
"yelp_2037","yellow_8124","0.8666666666666667"
"yelp_8924","yellow_24946","0.788235294117647"
"yelp_9460","yellow_27325","0.8833333333333333"
"yelp_9593","yellow_27756","0.88"
"yelp_9024","yellow_27473","1.0"
"yelp_5632","yellow_15849","1.0"
"yelp_1804","yellow_5329","1.0"
"yelp_7725","yellow_23232","0.7216666666666667"
"yelp_3367","yellow_10171","0.7904761904761904"
"yelp_3234","yellow_10476","1.0"
"yelp_8393","yellow_24655","1.0"
"yelp_3670","yellow_9214","1.0"
"yelp_8923","yellow_24500","1.0"
"yelp_6831","yellow_19343","0.9578947368421052"
"yelp_9158","yellow_28696","1.0"
"yelp_7195","yellow_21905","1.0"
"yelp_5500","yellow_16196","1.0"
"yelp_1938","yellow_4681","0.775"
"yelp_5899","yellow_14921","1.0"
"yelp_3366","yellow_10166","1.0"
"yelp_9818","yellow_27129","0.9368421052631579"
"yelp_8130","yellow_24470","1.0"
"yelp_7198","yellow_22198","0.7699346405228757"
"yelp_1935","yellow_4206","1.0"
"yelp_4128","yellow_11863","1.0"
"yelp_4872","yellow_13110","1.0"
"yelp_6529","yellow_18035","0.8153846153846154"
"yelp_1802","yellow_5383","1.0"
"yelp_2471","yellow_7089","1.0"
"yelp_9591","yellow_26936","0.7366459627329193"
"yelp_9022","yellow_28682","0.7395348837209302"
"yelp_5501","yellow_15445","0.9454545454545454"
"yelp_5634","yellow_16120","1.0"
"yelp_9288","yellow_27637","1.0"
"yelp_5767","yellow_17185","0.8580645161290322"
"yelp_3498","yellow_10399","1.0"
"yelp_8395","yellow_25536","0.975"
"yelp_9819","yellow_28170","1.0"
"yelp_6833","yellow_18165","0.8333333333333333"
"yelp_6700","yellow_19557","1.0"
"yelp_4873","yellow_13220","1.0"
"yelp_4740","yellow_13525","1.0"
"yelp_2034","yellow_6077","1.0"
"yelp_7064","yellow_22349","0.775"
"yelp_2470","yellow_6178","1.0"
"yelp_9156","yellow_26784","1.0"
"yelp_5768","yellow_16490","0.8038095238095238"
"yelp_9289","yellow_28164","0.76"
"yelp_1936","yellow_5031","1.0"
"yelp_5502","yellow_15862","0.7"
"yelp_1145","yellow_3820","1.0"
"yelp_9816","yellow_27847","0.8857142857142857"
"yelp_6656","yellow_19642","0.8909090909090909"
"yelp_8087","yellow_24361","1.0"
"yelp_4696","yellow_14091","0.8"
"yelp_2477","yellow_8405","1.0"
"yelp_4430","yellow_14567","0.7818181818181819"
"yelp_4563","yellow_14374","1.0"
"yelp_7192","yellow_21510","0.7134615384615385"
"yelp_8617","yellow_24867","0.8857142857142857"
"yelp_9020","yellow_28289","0.92"
"yelp_9153","yellow_26475","1.0"
"yelp_1808","yellow_5127","1.0"
"yelp_9286","yellow_26453","0.88"
"yelp_5325","yellow_16794","0.7161290322580645"
"yelp_3106","yellow_10108","0.8200000000000001"
"yelp_165","yellow_260","1.0"
"yelp_3674","yellow_11100","0.7124137931034483"
"yelp_5762","yellow_15115","0.825"
"yelp_1013","yellow_3493","0.968421052631579"
"yelp_1146","yellow_3025","0.7"
"yelp_6960","yellow_21647","0.9085714285714286"
"yelp_8086","yellow_25122","1.0"
"yelp_6524","yellow_19749","1.0"
"yelp_4564","yellow_13823","1.0"
"yelp_8749","yellow_25368","0.875"
"yelp_8616","yellow_25167","1.0"
"yelp_9590","yellow_27332","0.7857142857142857"
"yelp_9021","yellow_27858","0.76"
"yelp_1809","yellow_5404","0.9368421052631579"
"yelp_9287","yellow_28248","1.0"
"yelp_7854","yellow_22730","1.0"
"yelp_3105","yellow_10735","1.0"
"yelp_9154","yellow_27858","0.708"
"yelp_3673","yellow_10627","1.0"
"yelp_5896","yellow_15802","1.0"
"yelp_5763","yellow_14835","1.0"
"yelp_1143","yellow_3019","0.8666666666666667"
"yelp_8922","yellow_24859","0.8213438735177865"
"yelp_2039","yellow_7789","0.7934782608695652"
"yelp_6525","yellow_19143","0.7666666666666667"
"yelp_29","yellow_2303","1.0"
"yelp_6658","yellow_19496","1.0"
"yelp_7194","yellow_23102","1.0"
"yelp_7061","yellow_21391","0.7333333333333334"
"yelp_9814","yellow_26841","0.9400000000000001"
"yelp_9151","yellow_26755","0.95"
"yelp_9284","yellow_27932","1.0"
"yelp_7724","yellow_21685","1.0"
"yelp_3237","yellow_10914","1.0"
"yelp_5328","yellow_14959","1.0"
"yelp_1580","yellow_3706","1.0"
"yelp_3103","yellow_11197","1.0"
"yelp_5764","yellow_15728","1.0"
"yelp_7989","yellow_24121","1.0"
"yelp_9815","yellow_26450","0.8962962962962963"
"yelp_8391","yellow_24684","0.7"
"yelp_1011","yellow_3095","1.0"
"yelp_8088","yellow_24837","0.9181818181818182"
"yelp_4566","yellow_13372","0.9529411764705882"
"yelp_6526","yellow_18343","1.0"
"yelp_6659","yellow_18955","1.0"
"yelp_9285","yellow_27407","1.0"
"yelp_7723","yellow_20808","0.7571929824561403"
"yelp_3369","yellow_9064","0.8260869565217391"
"yelp_8693","yellow_24063","0.9"
"yelp_6163","yellow_19513","0.8769230769230769"
"yelp_5931","yellow_17338","0.8538461538461539"
"yelp_6296","yellow_20468","1.0"
"yelp_2336","yellow_6271","0.9359999999999999"
"yelp_4733","yellow_13612","0.7986842105263158"
"yelp_7362","yellow_20612","1.0"
"yelp_9323","yellow_26972","1.0"
"yelp_9456","yellow_27015","0.7111111111111111"
"yelp_7495","yellow_22342","0.976"
"yelp_6826","yellow_20288","0.9764705882352941"
"yelp_9892","yellow_27518","0.984"
"yelp_6959","yellow_20836","1.0"
"yelp_5098","yellow_16345","0.8962962962962963"
"yelp_2772","yellow_8142","1.0"
"yelp_1004","yellow_3981","0.768"
"yelp_7059","yellow_23142","0.7194117647058824"
"yelp_3534","yellow_9756","0.9272727272727272"
"yelp_6164","yellow_19626","0.8666666666666667"
"yelp_6297","yellow_18810","0.856"
"yelp_5629","yellow_16183","1.0"
"yelp_1574","yellow_5394","1.0"
"yelp_2335","yellow_7625","0.7535714285714286"
"yelp_4734","yellow_12081","1.0"
"yelp_4601","yellow_14623","1.0"
"yelp_8123","yellow_25511","1.0"
"yelp_9893","yellow_27165","1.0"
"yelp_7494","yellow_20784","1.0"
"yelp_6827","yellow_18088","1.0"
"yelp_837","yellow_2420","0.7134117647058824"
"yelp_1138","yellow_5094","0.9777777777777779"
"yelp_1005","yellow_4014","1.0"
"yelp_5099","yellow_17123","0.7108571428571429"
"yelp_5932","yellow_15671","0.8833333333333333"
"yelp_7058","yellow_22234","1.0"
"yelp_8562","yellow_25779","1.0"
"yelp_8695","yellow_24596","0.7391304347826086"
"yelp_6165","yellow_18595","0.7904761904761904"
"yelp_6298","yellow_18764","0.9"
"yelp_8259","yellow_25094","0.784"
"yelp_4735","yellow_12191","0.8200000000000001"
"yelp_9587","yellow_28210","0.7127450980392157"
"yelp_9018","yellow_28779","0.7130434782608696"
"yelp_7364","yellow_20676","1.0"
"yelp_2201","yellow_6081","1.0"
"yelp_7231","yellow_21370","0.728"
"yelp_9890","yellow_28634","1.0"
"yelp_1268","yellow_5036","1.0"
"yelp_3798","yellow_9754","1.0"
"yelp_3229","yellow_10007","0.9238095238095239"
"yelp_5800","yellow_14901","0.7213333333333333"
"yelp_8125","yellow_25136","0.8857142857142857"
"yelp_8694","yellow_26361","0.7438596491228071"
"yelp_8561","yellow_24781","1.0"
"yelp_6166","yellow_18550","0.9"
"yelp_4736","yellow_12729","0.8200000000000001"
"yelp_9455","yellow_27427","1.0"
"yelp_2200","yellow_8843","0.7367588932806324"
"yelp_9588","yellow_27286","0.7266666666666667"
"yelp_968","yellow_2369","0.736"
"yelp_9891","yellow_28026","1.0"
"yelp_7363","yellow_23206","1.0"
"yelp_9019","yellow_28612","1.0"
"yelp_5271","yellow_15955","0.9724137931034482"
"yelp_6829","yellow_18358","0.7064516129032259"
"yelp_1269","yellow_5119","1.0"
"yelp_5934","yellow_16979","0.7142857142857143"
"yelp_3228","yellow_9364","0.734920634920635"
"yelp_5801","yellow_16818","0.9368421052631579"
"yelp_9322","yellow_27242","1.0"
"yelp_5624","yellow_14883","1.0"
"yelp_8386","yellow_24806","1.0"
"yelp_8253","yellow_24608","0.7"
